InputID,Traveller_ID,Location,City,Province,Location_Type
54603,6443,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54604,9819,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54605,9820,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54606,6365,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54607,6366,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54608,2420,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54609,9821,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54610,1455,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54611,6383,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54612,1493,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54613,1477,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54614,1447,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54615,6463,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54616,9822,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54617,1403,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54618,9823,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54619,1141,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54620,6474,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54621,8876,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54622,9824,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54623,9825,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54624,9826,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54625,9827,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54626,9828,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54627,2965,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54628,9829,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54629,4560,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54630,9830,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54631,9831,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54632,9832,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54633,6938,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54634,9833,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54635,9834,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54636,1053,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54637,9835,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54638,2157,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54639,9836,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54640,9837,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54641,9838,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54642,9839,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54643,9840,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54644,2491,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54645,9841,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54646,9842,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54647,2588,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54648,9843,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54649,2038,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54650,9844,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54651,9845,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54652,9846,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54653,4177,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54654,9847,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54655,9848,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54656,9849,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54657,9850,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54658,9286,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54659,9851,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54660,9852,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54661,9853,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54662,9854,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54663,9855,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54664,9856,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54665,9857,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54666,9858,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54667,9859,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54668,9860,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54669,9861,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54670,9862,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54671,9863,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54672,989,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54673,4533,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54674,9864,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54675,9865,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54676,9866,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54677,4604,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54678,9259,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54679,9867,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54680,9868,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54681,9869,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54682,9870,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54683,5501,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54684,9871,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54685,9872,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54686,9047,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54687,1770,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54688,2596,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54689,9873,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54690,9874,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54691,4511,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54692,9875,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54693,9876,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54694,2559,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54695,2559,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54696,9877,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54697,8066,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54698,9878,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54699,4610,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54700,8566,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54701,9879,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54702,9499,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54703,9880,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54704,9881,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54705,8582,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54706,9882,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54707,9883,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54708,9884,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54709,1373,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54710,6426,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54711,9885,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54712,9886,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54713,9887,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54714,3206,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54715,1457,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54716,9888,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54717,6454,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54718,6395,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54719,1914,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54720,9889,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54721,9890,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54722,1491,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54723,1444,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54724,9891,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54725,1489,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54726,9892,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54727,7003,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54728,9893,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54729,9894,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54730,4510,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54731,9895,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54732,9896,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54733,6811,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54734,1056,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54735,9897,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54736,9898,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54737,9899,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54738,9356,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54739,9900,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54740,5086,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54741,5350,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54742,9901,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54743,9902,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54744,9903,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54745,1209,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54746,9904,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54747,1446,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54748,2590,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54749,991,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54750,9905,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54751,9906,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54752,9907,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54753,4523,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54754,8837,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54755,4599,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54756,2451,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54757,9311,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54758,9908,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54759,9909,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54760,9910,"Kelaniya Raja Maha Vihara",Colombo," Western Province","Religious Sites"
54761,9911,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54762,9912,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54763,1155,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54764,9913,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54765,9914,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54766,9915,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54767,6330,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54768,3143,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54769,9916,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54770,4685,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54771,9917,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54772,9918,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54773,802,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54774,9919,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54775,9920,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54776,9921,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54777,9922,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54778,4511,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54779,4783,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54780,9923,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54781,9924,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54782,9925,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54783,9926,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54784,421,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54785,3966,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54786,9927,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54787,9928,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54788,1351,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54789,9929,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54790,1975,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54791,9930,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54792,9931,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54793,9932,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54794,6329,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54795,9933,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54796,9934,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54797,9812,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54798,1355,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54799,1332,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54800,6284,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54801,9935,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54802,9936,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54803,2320,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54804,9937,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54805,9938,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54806,9939,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54807,9940,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54808,9108,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54809,9941,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54810,9942,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54811,9943,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54812,9944,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54813,9945,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54814,6287,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54815,9946,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54816,1320,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54817,9947,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54818,9948,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54819,6288,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54820,9949,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54821,7783,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54822,5222,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54823,9950,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54824,9951,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54825,9952,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54826,9953,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54827,9954,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54828,9955,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54829,3973,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54830,9956,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54831,5610,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54832,9957,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54833,5141,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54834,1345,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54835,6289,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54836,249,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54837,9882,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54838,5770,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54839,9958,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54840,9959,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54841,9960,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54842,6292,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54843,1543,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54844,5585,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54845,1548,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54846,1549,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54847,8906,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54848,9961,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54849,9962,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54850,9963,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54851,9143,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54852,9964,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54853,4837,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54854,2058,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54855,9965,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54856,9966,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54857,451,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54858,9967,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54859,1985,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54860,9968,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54861,9969,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54862,9970,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54863,9971,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54864,9972,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54865,9973,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54866,5219,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54867,9974,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54868,9975,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54869,9976,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54870,9977,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54871,6286,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54872,9978,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54873,2014,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54874,9885,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54875,285,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54876,2217,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54877,3431,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54878,9979,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54879,8979,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54880,2019,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54881,2343,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54882,9980,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54883,4941,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54884,6422,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54885,9981,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54886,9982,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54887,259,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54888,9983,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54889,9400,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54890,4936,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54891,5167,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54892,9886,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54893,9984,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54894,9985,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54895,9777,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54896,2005,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54897,9986,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54898,9987,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54899,9988,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54900,4258,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54901,9989,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54902,2554,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54903,4839,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54904,2228,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54905,9990,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54906,2333,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54907,1373,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54908,6424,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54909,9991,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54910,2064,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54911,3169,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54912,4799,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54913,9992,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54914,9993,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54915,1616,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
54916,5236,"Gangaramaya (Vihara) Buddhist Temple",Colombo," Western Province","Religious Sites"
